,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
36,-0.4239703221703808,-0.6608241496856266,0.9117198880442533,-1.198988198779757,-0.8935225818873981,-0.570499221271793,-0.2408629239053215,1.7432969661109046,-0.8462248203242818,B_cells
37,2.654708369273922,0.05454439358742617,1.274326706985689,-0.8707582951392185,-0.3254298258341839,-0.053277378329543094,0.09976404565038924,2.091609115621747,-0.5028473444495396,B_cells
38,0.13652419140629765,-0.8551521573358384,-1.0339421312599244,0.8669457911131462,0.20087140491930336,-0.7185147702924697,-0.3873535658581898,-0.6262517421784799,-1.0159907901930683,T_cells
39,-1.405958451144933,-0.2840553949842892,1.52488434395683,-0.9837814458243334,-0.6545440888161322,-0.6137684786637858,0.044957113744004545,1.9932739219339541,-1.698524678436352,B_cells
40,-0.6144261142101259,0.05928643607432966,-0.0824309728923831,0.19086110621969926,-1.5973579818030734,-0.5091598991054643,-0.3253781114378635,-0.6090021766106078,-0.05793299830555786,T_cells
41,-1.1174112793752171,-0.3199902746645356,-0.5889425955475351,0.5337345268624453,0.6120185105416343,0.21061532819480985,-0.5909288978875965,-0.8140042874479076,-0.7115869369776836,T_cells
42,0.4366916498862087,-0.3144419717714345,-0.13533201593132438,0.6557430771170416,0.986466105256624,-0.20359862330745385,-0.33472997440424157,-0.5109684939796438,0.506688327080037,T_cells
43,-1.1158031146965743,-0.4583925089822269,-0.27393557357046444,0.2716482439369598,-0.9217223980859363,0.7554333484884614,1.051186143774493,-0.7011154372011786,1.0176449628952957,Other cells
44,0.4279515110542537,2.383096815481494,1.1626891742874517,-1.0865622428734487,-0.6912898081171924,2.7965908806705277,0.6498832310022961,-0.3971103823355647,1.9949616903720926,Monocytes
45,0.08624477347553787,0.18234528534407743,-0.3833498048570937,-1.283250844492566,-1.037063740765297,-0.37210390851138336,3.0670861617824103,-0.6713067201820548,-0.5847444085180963,Other cells
46,-0.3920351103423545,-0.2815421227556325,-0.12286265311997152,0.691255792046854,0.3644465715458424,0.27271951775761805,-0.20105908778458023,-0.7876686377463891,-0.24255137989625136,T_cells
47,-0.14003753101219044,-0.21598971335653666,0.1296219415078236,0.7425802840730861,0.4039054230258085,-0.40026026017958133,2.7725999833458177,-0.31643993635085443,-0.8784810985855165,Other cells
48,0.675067503459375,-0.5160991634703914,1.544224889559313,-1.0437381601400515,-0.5805320257701418,-0.7615349331777161,-0.3418907634810067,2.104159375579183,-0.33827294775328975,B_cells
49,-0.419336813991944,-0.5836958198485532,-2.129436134287739,2.032865976245817,1.1537784404583618,-0.5809629408392668,-0.040229078620638584,-0.3213876121270416,1.6826340232017238,T_cells
50,-1.2492684660301048,-0.5222639730443985,0.03860718371815828,0.945505530036256,0.7100039283836829,-0.053600552356493004,-0.028649214102505444,-0.34083263647621426,0.6167011997162982,T_cells
51,-0.13932836197837517,-0.9381712985412395,-0.6462041104356538,0.7254593560827868,-0.3966159067420681,-0.6975308512736401,-0.6479238402315333,-0.6690876799741254,-0.8240923715745355,T_cells
52,-0.5793603572642944,-0.816861904877963,-1.7278644377211425,1.5579000818168853,-0.7382267859767075,-0.5791575940708678,-0.49790334582136886,-0.5143431829802956,0.8512100305031264,T_cells
53,-0.015755005759961613,0.014051823209420961,-0.2430277622470345,0.6906411994438394,0.7660058564451874,-0.6340663373268065,2.153121981121651,-0.7778801378751118,-1.136202492228845,Other cells
54,0.16559142744411756,0.010005001330137285,-0.39345118819851294,-1.6828836380786083,-0.9878320674429802,0.02685945079650478,3.1699986785122674,-0.8688897784419038,-0.05215084334017775,Other cells
55,-0.909050345836837,-0.45514157236193803,-0.14446777827409954,0.742742749191606,-0.044286205601533,0.2520289591865296,0.08449067395377477,-0.37970218254574317,-0.511215176270085,T_cells
56,-1.1798139520824518,-0.35543529305576715,1.5681600570639074,-2.2834642411038004,-2.2929974965309836,-0.10782249057185152,-0.6551674507072736,1.8013240391978202,0.560821761597548,B_cells
57,-0.559820968041228,-0.3215288832712367,-0.5404277690276699,0.6575180640109213,0.4655974780710584,-0.5335503312419138,-0.8281707382981054,-0.3190260063592527,-1.0844579771679617,T_cells
58,0.25340173995929927,-0.3753891877326849,-1.4783580295563483,0.746236705910163,0.7348774708948562,-0.27277657389076826,-0.2975132705325053,-0.449447731466479,-0.3956007435395197,T_cells
59,0.5911487813757698,-0.05575791208865605,-0.9354587334643882,0.7733602471387271,-0.24909435247187142,-0.18362292662039723,-0.7338620223277065,-0.126827004657659,-0.30770442130784903,T_cells
60,-0.41628828556256076,-0.4425062722240168,-0.3789266372979738,0.4528682569726295,-0.532186507606174,-0.5693714307371025,-0.3510867362442224,-0.35945586895033504,-0.3197599830716322,T_cells
61,-0.23495170595355686,-0.31562233769206804,0.5975849180123222,0.8464813032781564,0.48419323463090325,-0.42287136648785023,-0.3806168675581286,-0.6607881144410258,0.6740943289096935,T_cells
62,0.01667172657535892,-0.25339486286397334,-1.2899876361345513,0.7744133657911397,1.2153310520135132,0.10311419558227491,-0.5102054872676655,-0.37371766240091114,-0.5724853373434543,T_cells
63,-0.7174121223880335,-0.43488199669511324,-0.8992412062303431,0.8009360172153099,-0.40836443084899116,-0.34229252821510425,-0.43154689041754524,-0.5431640980399709,-0.7023190352823719,T_cells
64,1.7736468471065003,0.444156723075909,1.4191934903345786,-0.7378605003292903,-1.7441552743717368,-0.19586140201238167,-0.29057276648758323,2.0403087073686046,1.124828390684728,B_cells
65,-0.3421191161829082,-0.33131359027887625,-1.2230306689836419,0.5714301138001561,0.3737597937258612,-0.6238276347897784,-0.44756399443244294,-0.3696659105987977,-1.2158572536713759,T_cells
66,-0.21162592791692555,-0.06974729755409749,-0.9512995864497179,0.9147487997243485,0.6200026263145301,-0.12014529598413107,-0.27636072117269084,-0.5538705531252351,-0.06833593200629576,T_cells
67,0.22649997634512703,0.016248953555949398,-0.020419127681796587,0.43665175804105816,0.25095470624878735,-0.7228512121163081,2.5967268404037975,-0.21735697959286193,0.12012119130697382,Other cells
68,0.19502034838353247,0.08025212196608661,-0.07779535260660485,0.4330818690670255,0.7252893846205839,-0.06462911436550117,-0.17043984943140655,-0.7509017551803621,-1.0145726060091038,T_cells
69,1.0853697533444573,1.5973493614795082,0.38996364571204034,-1.2841469578912226,-1.084506646174561,3.1002572063471874,1.5517850448755555,-0.29382561377694333,1.5168433058031556,Monocytes
70,-0.5466281634816336,-0.636449584850044,-0.44478085811652585,0.7678501992405107,-0.35168464626837415,-0.6413488833955614,0.014176469453630103,-0.8206087282249067,0.0062237376335239295,T_cells
71,-0.46365132916259705,-0.45537334114615075,-0.5123907127344739,0.6768099061934592,0.015186447842239808,-0.18759927262286785,-0.026537835568108178,-0.36824986282726013,-1.098244785929052,T_cells
72,1.061566655569905,1.862708928064733,0.8843445152845335,-2.076684131822,-1.0165403277150509,2.7608056248475203,-0.2504015113293507,-0.6165060430549023,1.5090559861717305,Monocytes
73,0.9750132560500877,3.083584568079829,0.827922239636018,-1.6687895708068534,-0.8855487882131357,3.0506908137866184,-1.0391650567515436,-0.7885850156103428,2.081889367996782,Monocytes
74,-0.656811643238943,-0.7516837296108302,1.701242273594496,-0.7331889378397725,-0.809491145978143,-0.6965948069754363,-0.6334150885135229,1.5997231433739034,0.05031963128447017,B_cells
75,-1.9505851989106426,-0.2657401733503197,1.454181066200386,-1.7274927132704185,-0.8632736086348284,0.0948298636257102,0.12603400639608497,2.145752657940226,0.2979137682036387,B_cells
76,-0.46013678364846766,-0.6199521576020566,1.3973986534469989,-0.8846695535042901,-0.1271726143798669,-0.8112775084782897,-0.3020071382314584,1.9185969744312088,-0.07549171731889295,B_cells
77,10.190641085923566,2.5817690516066394,-2.1133603902995817,2.3768450302386133,2.868920687289802,0.8492106786786562,-0.42573047350042353,-0.053929507885711644,2.0662308618639496,T_cells
78,-0.6966163997928428,0.04670935680377067,1.4272291802225996,-1.180483311302545,0.24947487537518356,0.06559050109226044,-0.2965104248062557,2.1702913068881013,-0.5715714254057177,B_cells
79,0.8379949591627947,0.04809516778802737,-0.11799265614680764,0.515613908112176,0.8223965747508623,-0.2611698839202744,2.735921541748179,-0.00817324366921676,0.3499222641037057,Other cells
80,0.04506196266916958,-0.6918852825310041,1.5950359563093557,-0.5901007959813548,-0.3173080115634946,-0.6333270227674266,-0.22695253795141176,1.9078956802552214,0.862327213227642,B_cells
81,-0.7991752256430661,-0.7290373984897128,1.0067137074210184,-2.4303791271295725,-0.2257508484554914,-0.9686605525937648,-0.3992745800399045,1.8867407702569057,0.8072634929909146,B_cells
82,0.004102306810099018,0.021380964385656943,-0.6133306150965487,-1.5460676136577791,-0.4637299949735907,-0.5993538709477656,1.4087832763782175,-0.537292095019647,-0.48618743981425333,Other cells
83,-0.8495543387710605,-0.35617295744739935,1.6951719475935936,-0.4776966575005093,-0.35132998134904037,0.050666991618847135,-1.0240373236984643,1.9256142451543157,0.1903859327477023,B_cells
84,0.6820954352411547,-0.5112516546110938,-0.7168421553053912,0.262987168355416,-0.49936919840677446,-0.13445323515344146,-0.42492970929313834,-0.4228323644585926,-0.2367652615692104,T_cells
85,0.7717492394703112,-0.18394860069807464,-0.7470040350015541,1.072708634791517,0.7225287151002583,-0.3135533155098937,-0.4501174528408035,-0.560775025680169,-0.5923106404329881,T_cells
86,-0.32541060686270457,-0.3206596002766571,-1.094420578227444,0.79534202519079,0.663674809551512,-0.5910851855751186,-0.20081873558563518,-0.2713013936735947,-0.823824354093528,T_cells
87,-0.1666822317195404,-0.4785097479188285,-0.9895670308112093,0.4681670273033794,-0.2559105686291997,-0.5273280484976647,-0.5983919965295613,-0.7489003014524551,-0.05076594513388352,T_cells
88,-0.6480141217062543,-0.4981738244342076,-0.6224712153341128,0.88043884486181,-0.01642703171706007,-0.3240528237055191,-0.41165627854796955,-0.3750664745011785,-0.19089740760286386,T_cells
89,-0.8412494969921459,-0.34444921259803357,-0.5935695424125071,0.9736202196140908,0.533412286746672,-0.2507053817974788,-0.09162459253181249,-0.6202151587814129,-0.2500797345982995,T_cells
90,-0.02933383939721936,0.8711305578575613,1.470863654791614,-0.4323810944362845,-1.6325835042614905,-0.13337216078228503,2.595128802782469,-0.5759058103799489,2.4414813089328358,Monocytes
91,-0.6380190985602744,-0.18481282473658014,-0.8342834507060339,0.3492871287968175,-0.6988507351549329,0.023913602302751885,2.0834166867586905,-0.5242077984830104,0.18259574794715627,Other cells
92,0.40064690928846586,-0.12131546618884423,-0.5349231352572958,0.6366979369325833,0.22288288039567233,-0.37198111937772416,1.7486196312214277,-0.4479378148417664,-1.1838718254174314,Other cells
93,-0.5169627562604078,-0.4612799724703375,1.877451650901453,-0.3275529779427641,0.22355962748745317,-0.4470957943995183,-0.13838457132179996,2.1008303964487016,-1.5465315225265868,B_cells
94,0.1460679778601445,-0.29978883412005486,-1.1097373497681315,1.092801668716226,1.3237495597349902,-0.1286997745884527,-0.713929126647646,-0.4739790516297818,0.43686368442096274,T_cells
95,-0.008886180557489255,-0.7041305285811031,1.394281339046962,-0.5275796316954319,0.1578604296469896,-0.6736286044506361,-0.6138070247961643,1.9516582722096771,0.22659404575817516,B_cells
96,0.9008652429186852,-0.2795555821738198,-0.6210794737244053,0.5116550748962218,1.0563530212940682,-0.3797568319624903,-0.7195910144843052,-0.34093315411073816,-0.07043068513100219,T_cells
97,-0.21517032402790123,0.9383246413752426,0.8864663335533564,-0.9387165747893997,-0.45896610479179467,1.046379071394365,-1.0519733721649283,-0.3545218346594162,2.7251525240970245,Monocytes
98,-0.6106301616131051,-0.7106746741156568,1.8301938437831786,-0.5357900818587946,-0.5771984496872021,-0.4999988414686249,-0.7002362261936935,1.7201763977722542,0.5311651792296,B_cells
99,-0.53363011233059,-0.06632761473797782,-1.026889849724946,-1.368708265080354,-1.1061767602406523,-0.8345180002853906,3.2684259948461936,-0.13671920492502698,-0.7775752048198744,Other cells
100,-1.0609110550240077,-0.015017538608033051,-1.024919189417798,0.571180322545015,0.4206953853697439,-0.5102083157016307,1.6490106485284706,-0.5132657229180212,0.11753460369799601,Other cells
101,-0.06646624300432386,-0.14805067712067538,-0.31365149703409073,0.7329651643430168,0.6293426566908755,-0.46174102430118286,2.1224724048835086,-0.679279374655591,-1.1236275129079782,Other cells
102,-0.26153554622073477,-0.264338671027731,-0.5710237016143775,0.8730516648447637,1.009285719058308,-0.48636212406463125,-0.6313135079037631,-0.5916155648561172,-0.673536629133827,T_cells
103,0.14823200122569277,-0.2506180104493494,-0.5309904248303005,-1.2440900590550759,-0.9037977899646341,-0.03371310197475207,2.6490169493346976,-0.7392326219116514,-0.24512005253741131,Other cells
104,-0.4369660548284655,-0.8149018166342669,1.3966256865388251,-1.5315704512211508,-0.627321542149979,-0.9478923857138045,-0.2872423267450546,1.8619408389872052,-0.42512235425533695,B_cells
105,-0.18145885678170934,0.17749760499474337,-0.09450961654661161,0.6990881503813081,0.4980822167353206,-0.06486211563001554,3.0686988796083816,-1.1378900271610979,0.032570654249502354,Other cells
106,-0.8580032169250487,-0.15288240889662302,-0.12876868750527118,0.642481389927705,0.6869356416210801,-0.256965088150679,1.967706416873561,-0.3127013638945541,-1.0385597395786434,Other cells
107,-0.3584282650909345,-0.14510525000025715,-0.5961217154979667,-1.8842771016658906,-1.5525350537169735,-0.8010332277962958,2.583091962956437,-0.8936855682281669,-0.4520954128127242,Other cells
108,0.8804848203747646,-0.4460998459370596,-1.509898611883292,0.6776245658972204,-0.5879222930880341,-0.696377245748099,-0.2194477447822578,-0.6342326014033822,-0.4094205637593975,T_cells
109,-0.28037648943992105,-0.6863053397261848,2.0135181557932795,-1.1039347832670305,-0.31060060723391664,-0.27672000460463475,-0.4965235938120175,1.929811851570391,0.15083645505185622,B_cells
110,2.2504750645204785,2.3399173392129637,1.1806770029425875,-0.785505243341359,-0.27781240329361817,3.2807390647551298,-0.14341416786782332,-0.7879851635255043,2.170329186842238,Monocytes
111,-0.8920699932171982,0.8618035577571092,-0.22547733058450306,-1.2890315837356512,-1.722406986421216,0.1972871633620037,-0.3485180599617982,1.3078836508395428,-0.7424850200428362,B_cells
112,-0.48962917333263306,-0.8582872095640208,-0.24586016062371077,0.6388952960958204,-0.052196285539644026,0.04123123736767861,-0.2872126430106367,-0.6777058290337848,-1.1711109394259236,T_cells
113,-1.047298023615606,-0.22630123775603825,-1.2214705385573394,-1.8941738744658954,-2.616981865878496,-0.5760728137140314,3.3406762857306793,-1.1719309101962312,-0.1526493638966123,Other cells
114,0.6406019463782882,-0.22420948803688565,0.1769144876168826,0.479163470937394,0.18290619780347575,-0.5560986302211,-0.10069145821753099,-0.49171298840433497,-0.05884798333344682,T_cells
115,-0.2901700935100932,-0.20311226928719955,-1.1466892472764774,0.8373846931889136,1.0187788432659717,-0.0901653389643252,-0.894975818812412,-0.4070733587872951,-0.47410621692512467,T_cells
116,0.37612073152234454,-0.7205278056478251,-0.5825019823338713,0.48937440748449323,0.3153836756574674,0.20749717072458493,-0.14917237638977596,-0.4092682717985736,-0.29626849603370875,T_cells
117,0.30486590779207623,-0.34125623961005236,-0.5528997620985922,0.6030892162165088,1.0363584361121487,-0.8478710118110367,-0.3298500031793939,-0.2512446813850705,-1.1117235907032603,T_cells
118,1.2877211531332713,3.3282418574692274,0.704172403759888,-0.6869832140678727,-0.5427529628907084,3.046416275367026,-0.19552754005124368,-0.10661829619622923,2.3925266738302726,Monocytes
119,-0.8859491718056028,-0.06372473896529517,1.7887783832057391,-0.5760430607940498,-0.28182050701919875,-0.7702952133044193,-0.8239731878502344,1.9453171255224306,0.9445891038130789,B_cells
120,0.4138657968938484,-0.07471073367801052,-0.27263319946414666,0.7527700643137307,1.00669888318507,-0.3616860779988679,-0.4514211393120014,-0.09190636369413156,-0.21945626528937806,T_cells
121,-0.5008622717186854,-0.4270732836320472,-0.36836774915924053,0.583159756379946,0.9484211065148235,-0.6009512013916432,-0.3483543361349878,-0.6357059168990663,-0.8860426485289387,T_cells
122,0.18554698615331308,-0.2925965419928768,0.32702989466102267,1.0037470439451976,1.132534389008688,-0.32524293300219276,-0.19630427598103123,-0.6917009009521978,-0.8260318216075644,T_cells
123,0.06713024808719706,-0.21365564821593203,-0.5714498942689701,0.8691511445762152,0.5481056794215001,-0.07929233256624234,-0.5895582353911301,-0.7816832708477941,0.4165578678799806,T_cells
124,-0.6049481149939893,0.051588591319804804,-0.29144677360818483,0.6116204355444186,0.5394904595329636,-0.5571235132115635,-0.3765737871945703,-0.6814702005117158,-0.40885526201519584,T_cells
125,-1.2392621402309503,-0.45781818885027836,0.01815174988611071,0.745238340962143,0.6625763081518056,-0.09861754935032359,-0.16462384012054668,-0.288574452350713,-1.1510853634622573,T_cells
126,-0.5698287428984821,-0.720975737622937,1.7510719944996047,-1.662759231375811,-0.3645880284030777,-0.46052969209939576,-0.021394641565776643,1.8804213977994741,0.3227754779200578,B_cells
127,2.2860071283626757,3.4911481315999935,0.4711434173464384,-0.5651179446705407,-0.007534293318950989,3.2459681952301773,-0.042899804198364554,-0.3804394935555524,2.5968986808749244,Monocytes
128,0.14704725132367563,-0.06863552764802938,-0.8668453297703292,0.4969418793111874,0.27681226446618795,-0.14620412508538674,3.2697814100026243,-0.6921149724737329,-1.4051577663858488,Other cells
129,0.7260572496704295,-0.13992573643046313,-0.49713168960623083,0.8129679378516446,1.0089706292533187,-0.5112790983200355,-0.3476030021390848,-0.6121321240777435,-0.267851831248952,T_cells
130,-0.22845673774071282,0.3865122337259443,-1.0695222318119901,0.5076420774807932,0.7457849072980728,-0.11574402697967097,-0.428078156076764,-0.6554253731876505,0.002880548076323869,T_cells
131,0.8369977173788314,0.045597586897702574,0.4022415286372627,0.6803514536467345,0.8416672688300553,0.6681102430579687,-0.0057370627386749634,-0.5769887264297713,-0.33849507774282195,T_cells
132,-0.8293573669825156,-0.24024320622641143,1.2407332769904604,-0.7395319233889641,0.21461025197368766,-0.6504209035676309,-0.32719665971485495,1.747329653357048,-1.3965720666019734,B_cells
133,-0.4320995381076553,-0.3256334972927915,-0.2296893346537136,0.44251713997078634,0.6469273332105332,-0.4912934998793213,-0.3892761343078736,-0.5199834411718103,-1.5870318262164436,T_cells
134,0.17202350653545065,-0.23020049245898788,-0.6061274247299251,-1.596196426331078,-2.053989853271237,-0.37535137327383883,3.3021667825625234,-0.7778109273786007,0.32357970879638687,Other cells
135,-0.9180382736037783,-0.5744697416345305,1.7205993802938224,-0.4654181788846766,-0.6464842437939616,-0.6085886971952689,-0.5136700215371833,1.7100045467835052,1.197472257407422,B_cells
136,-0.9824103611738204,0.2696307985478803,-0.31888135950087326,0.6220888719618827,0.5503507718398796,0.20325108426211635,-0.4215746779526449,-0.2826116079738769,0.0867108958654927,T_cells
137,0.06073178714376896,-0.28377620920500807,-0.2723184935162419,0.6284587894371373,0.5499469603238751,-0.7538426392672959,-0.7434426134226076,-0.5436998117200267,-1.0649031717625708,T_cells
138,-0.16946963987942323,-0.38578499948508366,-0.7026953989177834,0.805263179403601,0.8479978832786036,-0.2686984637820098,-0.3880819535715518,-0.30158323432352047,0.2355581894027023,T_cells
139,1.2655604178085065,2.0375022055595307,0.7439570272462537,-0.5877502409538858,-0.021529982757547132,3.202724286790187,0.9875067909861711,0.10460496874689458,2.398755155826955,Monocytes
140,-1.0351241967114648,-0.4019398753853353,-0.9237653730962302,0.7004580833699214,-0.17659157941501177,-0.19382751520748845,-0.39528855391865053,-0.5450050333730506,-0.3242247733379678,T_cells
141,0.4678947975624503,-0.0248391159735015,-0.2648101516594405,0.37446530748327966,-0.2620396036222026,0.629294885484115,-0.0861226631236541,-0.29583188803501126,0.3814871487491819,T_cells
142,-0.25073832451096273,-0.2659720278795506,-0.9322344468218013,0.5753037255286354,0.24982362465139962,-0.1656150678359515,-0.8181609823638971,-0.36674326646909156,-0.36292912077337275,T_cells
143,-0.3618260165222578,-0.23172323823732077,-0.917402992305384,0.3432614009003863,-0.754624727947628,-0.17649504685407041,1.6117929938418083,-0.31062702041915,-0.5328243286302569,Other cells
144,-0.7565737869574481,-0.29503615925089405,-1.2489727249502838,0.9424672643882398,0.2308661131936529,0.11867267697581584,-0.2389954003076609,-0.4533819772269137,-0.7165500524481521,T_cells
145,3.422753213288212,0.1770762539752757,0.32213674398341835,1.7127850582450928,1.3137153538638102,-0.10924868039587818,-0.16009010891462752,-0.9225173419835614,1.265801163513943,T_cells
146,1.046915518939139,-0.8275106644340714,0.5789490562264024,0.4879410122966381,-1.5060898466307622,-0.23059838053915052,-0.6496777344630005,-0.7141609328677906,0.4320281174727558,T_cells
147,-1.0156343652753959,0.108446798852814,-0.09716037215878458,0.6211601549877324,0.266955724647438,-0.07292038760474263,-0.23698819205002997,-0.40022693119205727,0.2627463527003465,T_cells
148,-0.3509757592860497,-0.6623627582923276,-0.4890082622980233,0.5206190349489619,-0.24134262036102866,-0.3261369558210867,-0.6032633729823353,-0.49819726930011704,0.2859413657823603,T_cells
